row_id,num_sold
31597,1130
31598,422
31599,1393
31600,2314
31601,567
31602,567
31603,983
31604,251
31605,987
31606,1449
31607,387
31608,483
31609,910
31610,227
31611,841
31612,1338
31613,361
31614,721
31615,1130
31616,422
31617,1393
31618,2314
31619,567
31620,567
31621,983
31622,251
31623,987
31624,1449
31625,387
31626,483
31627,910
31628,227
31629,841
31630,1338
31631,361
31632,721
31633,1130
31634,422
31635,1393
31636,2314
31637,567
31638,567
31639,983
31640,251
31641,987
31642,1449
31643,387
31644,483
31645,910
31646,227
31647,841
31648,1338
31649,361
31650,721
31651,1130
31652,422
31653,1393
31654,2314
31655,567
31656,567
31657,983
31658,251
31659,987
31660,1449
31661,387
31662,483
31663,910
31664,227
31665,841
31666,1338
31667,361
31668,721
31669,1130
31670,422
31671,1393
31672,2314
31673,567
31674,567
31675,983
31676,251
31677,987
31678,1449
31679,387
31680,483
31681,910
31682,227
31683,841
31684,1338
31685,361
31686,721
31687,1130
31688,422
31689,1393
31690,2314
31691,567
31692,567
31693,983
31694,251
31695,987
31696,1449
31697,387
31698,483
31699,910
31700,227
31701,841
31702,1338
31703,361
31704,721
31705,1130
31706,422
31707,1393
31708,2314
31709,567
31710,567
31711,983
31712,251
31713,987
31714,1449
31715,387
31716,483
31717,910
31718,227
31719,841
31720,1338
31721,361
31722,721
31723,1130
31724,422
31725,1393
31726,2314
31727,567
31728,567
31729,983
31730,251
31731,987
31732,1449
31733,387
31734,483
31735,910
31736,227
31737,841
31738,1338
31739,361
31740,721
31741,1130
31742,422
31743,1393
31744,2314
31745,567
31746,567
31747,983
31748,251
31749,987
31750,1449
31751,387
31752,483
31753,910
31754,227
31755,841
31756,1338
31757,361
31758,721
31759,1130
31760,422
31761,1393
31762,2314
31763,567
31764,567
31765,983
31766,251
31767,987
31768,1449
31769,387
31770,483
31771,910
31772,227
31773,841
31774,1338
31775,361
31776,721
31777,1130
31778,422
31779,1393
31780,2314
31781,567
31782,567
31783,983
31784,251
31785,987
31786,1449
31787,387
31788,483
31789,910
31790,227
31791,841
31792,1338
31793,361
31794,721
31795,1130
31796,422
31797,1393
31798,2314
31799,567
31800,567
31801,983
31802,251
31803,987
31804,1449
31805,387
31806,483
31807,910
31808,227
31809,841
31810,1338
31811,361
31812,721
31813,1130
31814,422
31815,1393
31816,2314
31817,567
31818,567
31819,983
31820,251
31821,987
31822,1449
31823,387
31824,483
31825,910
31826,227
31827,841
31828,1338
31829,361
31830,721
31831,1130
31832,422
31833,1393
31834,2314
31835,567
31836,567
31837,983
31838,251
31839,987
31840,1449
31841,387
31842,483
31843,910
31844,227
31845,841
31846,1338
31847,361
31848,721
31849,1130
31850,422
31851,1393
31852,2314
31853,567
31854,567
31855,983
31856,251
31857,987
31858,1449
31859,387
31860,483
31861,910
31862,227
31863,841
31864,1338
31865,361
31866,721
31867,1130
31868,422
31869,1393
31870,2314
31871,567
31872,567
31873,983
31874,251
31875,987
31876,1449
31877,387
31878,483
31879,910
31880,227
31881,841
31882,1338
31883,361
31884,721
31885,1130
31886,422
31887,1393
31888,2314
31889,567
31890,567
31891,983
31892,251
31893,987
31894,1449
31895,387
31896,483
31897,910
31898,227
31899,841
31900,1338
31901,361
31902,721
31903,1130
31904,422
31905,1393
31906,2314
31907,567
31908,567
31909,983
31910,251
31911,987
31912,1449
31913,387
31914,483
31915,910
31916,227
31917,841
31918,1338
31919,361
31920,721
31921,1130
31922,422
31923,1393
31924,2314
31925,567
31926,567
31927,983
31928,251
31929,987
31930,1449
31931,387
31932,483
31933,910
31934,227
31935,841
31936,1338
31937,361
31938,721
31939,1130
31940,422
31941,1393
31942,2314
31943,567
31944,567
31945,983
31946,251
31947,987
31948,1449
31949,387
31950,483
31951,910
31952,227
31953,841
31954,1338
31955,361
31956,721
31957,1130
31958,422
31959,1393
31960,2314
31961,567
31962,567
31963,983
31964,251
31965,987
31966,1449
31967,387
31968,483
31969,910
31970,227
31971,841
31972,1338
31973,361
31974,721
31975,1130
31976,422
31977,1393
31978,2314
31979,567
31980,567
31981,983
31982,251
31983,987
31984,1449
31985,387
31986,483
31987,910
31988,227
31989,841
31990,1338
31991,361
31992,721
31993,1130
31994,422
31995,1393
31996,2314
31997,567
31998,567
31999,983
32000,251
32001,987
32002,1449
32003,387
32004,483
32005,910
32006,227
32007,841
32008,1338
32009,361
32010,721
32011,1130
32012,422
32013,1393
32014,2314
32015,567
32016,567
32017,983
32018,251
32019,987
32020,1449
32021,387
32022,483
32023,910
32024,227
32025,841
32026,1338
32027,361
32028,721
32029,1130
32030,422
32031,1393
32032,2314
32033,567
32034,567
32035,983
32036,251
32037,987
32038,1449
32039,387
32040,483
32041,910
32042,227
32043,841
32044,1338
32045,361
32046,721
32047,1130
32048,422
32049,1393
32050,2314
32051,567
32052,567
32053,983
32054,251
32055,987
32056,1449
32057,387
32058,483
32059,910
32060,227
32061,841
32062,1338
32063,361
32064,721
32065,1130
32066,422
32067,1393
32068,2314
32069,567
32070,567
32071,983
32072,251
32073,987
32074,1449
32075,387
32076,483
32077,910
32078,227
32079,841
32080,1338
32081,361
32082,721
32083,1130
32084,422
32085,1393
32086,2314
32087,567
32088,567
32089,983
32090,251
32091,987
32092,1449
32093,387
32094,483
32095,910
32096,227
32097,841
32098,1338
32099,361
32100,721
32101,1130
32102,422
32103,1393
32104,2314
32105,567
32106,567
32107,983
32108,251
32109,987
32110,1449
32111,387
32112,483
32113,910
32114,227
32115,841
32116,1338
32117,361
32118,721
32119,1130
32120,422
32121,1393
32122,2314
32123,567
32124,567
32125,983
32126,251
32127,987
32128,1449
32129,387
32130,483
32131,910
32132,227
32133,841
32134,1338
32135,361
32136,721
32137,1130
32138,422
32139,1393
32140,2314
32141,567
32142,567
32143,983
32144,251
32145,987
32146,1449
32147,387
32148,483
32149,910
32150,227
32151,841
32152,1338
32153,361
32154,721
32155,1130
32156,422
32157,1393
32158,2314
32159,567
32160,567
32161,983
32162,251
32163,987
32164,1449
32165,387
32166,483
32167,910
32168,227
32169,841
32170,1338
32171,361
32172,721
32173,1130
32174,422
32175,1393
32176,2314
32177,567
32178,567
32179,983
32180,251
32181,987
32182,1449
32183,387
32184,483
32185,910
32186,227
32187,841
32188,1338
32189,361
32190,721
32191,1130
32192,422
32193,1393
32194,2314
32195,567
32196,567
32197,983
32198,251
32199,987
32200,1449
32201,387
32202,483
32203,910
32204,227
32205,841
32206,1338
32207,361
32208,721
32209,1130
32210,422
32211,1393
32212,2314
32213,567
32214,567
32215,983
32216,251
32217,987
32218,1449
32219,387
32220,483
32221,910
32222,227
32223,841
32224,1338
32225,361
32226,721
32227,1130
32228,422
32229,1393
32230,2314
32231,567
32232,567
32233,983
32234,251
32235,987
32236,1449
32237,387
32238,483
32239,910
32240,227
32241,841
32242,1338
32243,361
32244,721
32245,1130
32246,422
32247,1393
32248,2314
32249,567
32250,567
32251,983
32252,251
32253,987
32254,1449
32255,387
32256,483
32257,910
32258,227
32259,841
32260,1338
32261,361
32262,721
32263,1130
32264,422
32265,1393
32266,2314
32267,567
32268,567
32269,983
32270,251
32271,987
32272,1449
32273,387
32274,483
32275,910
32276,227
32277,841
32278,1338
32279,361
32280,721
32281,1130
32282,422
32283,1393
32284,2314
32285,567
32286,567
32287,983
32288,251
32289,987
32290,1449
32291,387
32292,483
32293,910
32294,227
32295,841
32296,1338
32297,361
32298,721
32299,1130
32300,422
32301,1393
32302,2314
32303,567
32304,567
32305,983
32306,251
32307,987
32308,1449
32309,387
32310,483
32311,910
32312,227
32313,841
32314,1338
32315,361
32316,721
32317,1130
32318,422
32319,1393
32320,2314
32321,567
32322,567
32323,983
32324,251
32325,987
32326,1449
32327,387
32328,483
32329,910
32330,227
32331,841
32332,1338
32333,361
32334,721
32335,1130
32336,422
32337,1393
32338,2314
32339,567
32340,567
32341,983
32342,251
32343,987
32344,1449
32345,387
32346,483
32347,910
32348,227
32349,841
32350,1338
32351,361
32352,721
32353,1130
32354,422
32355,1393
32356,2314
32357,567
32358,567
32359,983
32360,251
32361,987
32362,1449
32363,387
32364,483
32365,910
32366,227
32367,841
32368,1338
32369,361
32370,721
32371,1130
32372,422
32373,1393
32374,2314
32375,567
32376,567
32377,983
32378,251
32379,987
32380,1449
32381,387
32382,483
32383,910
32384,227
32385,841
32386,1338
32387,361
32388,721
32389,1130
32390,422
32391,1393
32392,2314
32393,567
32394,567
32395,983
32396,251
32397,987
32398,1449
32399,387
32400,483
32401,910
32402,227
32403,841
32404,1338
32405,361
32406,721
32407,1130
32408,422
32409,1393
32410,2314
32411,567
32412,567
32413,983
32414,251
32415,987
32416,1449
32417,387
32418,483
32419,910
32420,227
32421,841
32422,1338
32423,361
32424,721
32425,1130
32426,422
32427,1393
32428,2314
32429,567
32430,567
32431,983
32432,251
32433,987
32434,1449
32435,387
32436,483
32437,910
32438,227
32439,841
32440,1338
32441,361
32442,721
32443,1130
32444,422
32445,1393
32446,2314
32447,567
32448,567
32449,983
32450,251
32451,987
32452,1449
32453,387
32454,483
32455,910
32456,227
32457,841
32458,1338
32459,361
32460,721
32461,1130
32462,422
32463,1393
32464,2314
32465,567
32466,567
32467,983
32468,251
32469,987
32470,1449
32471,387
32472,483
32473,910
32474,227
32475,841
32476,1338
32477,361
32478,721
32479,1130
32480,422
32481,1393
32482,2314
32483,567
32484,567
32485,983
32486,251
32487,987
32488,1449
32489,387
32490,483
32491,910
32492,227
32493,841
32494,1338
32495,361
32496,721
32497,1130
32498,422
32499,1393
32500,2314
32501,567
32502,567
32503,983
32504,251
32505,987
32506,1449
32507,387
32508,483
32509,910
32510,227
32511,841
32512,1338
32513,361
32514,721
32515,1130
32516,422
32517,1393
32518,2314
32519,567
32520,567
32521,983
32522,251
32523,987
32524,1449
32525,387
32526,483
32527,910
32528,227
32529,841
32530,1338
32531,361
32532,721
32533,1130
32534,422
32535,1393
32536,2314
32537,567
32538,567
32539,983
32540,251
32541,987
32542,1449
32543,387
32544,483
32545,910
32546,227
32547,841
32548,1338
32549,361
32550,721
32551,1130
32552,422
32553,1393
32554,2314
32555,567
32556,567
32557,983
32558,251
32559,987
32560,1449
32561,387
32562,483
32563,910
32564,227
32565,841
32566,1338
32567,361
32568,721
32569,1130
32570,422
32571,1393
32572,2314
32573,567
32574,567
32575,983
32576,251
32577,987
32578,1449
32579,387
32580,483
32581,910
32582,227
32583,841
32584,1338
32585,361
32586,721
32587,1130
32588,422
32589,1393
32590,2314
32591,567
32592,567
32593,983
32594,251
32595,987
32596,1449
32597,387
32598,483
32599,910
32600,227
32601,841
32602,1338
32603,361
32604,721
32605,1130
32606,422
32607,1393
32608,2314
32609,567
32610,567
32611,983
32612,251
32613,987
32614,1449
32615,387
32616,483
32617,910
32618,227
32619,841
32620,1338
32621,361
32622,721
32623,1130
32624,422
32625,1393
32626,2314
32627,567
32628,567
32629,983
32630,251
32631,987
32632,1449
32633,387
32634,483
32635,910
32636,227
32637,841
32638,1338
32639,361
32640,721
32641,1130
32642,422
32643,1393
32644,2314
32645,567
32646,567
32647,983
32648,251
32649,987
32650,1449
32651,387
32652,483
32653,910
32654,227
32655,841
32656,1338
32657,361
32658,721
32659,1130
32660,422
32661,1393
32662,2314
32663,567
32664,567
32665,983
32666,251
32667,987
32668,1449
32669,387
32670,483
32671,910
32672,227
32673,841
32674,1338
32675,361
32676,721
32677,1130
32678,422
32679,1393
32680,2314
32681,567
32682,567
32683,983
32684,251
32685,987
32686,1449
32687,387
32688,483
32689,910
32690,227
32691,841
32692,1338
32693,361
32694,721
32695,1130
32696,422
32697,1393
32698,2314
32699,567
32700,567
32701,983
32702,251
32703,987
32704,1449
32705,387
32706,483
32707,910
32708,227
32709,841
32710,1338
32711,361
32712,721
32713,1130
32714,422
32715,1393
32716,2314
32717,567
32718,567
32719,983
32720,251
32721,987
32722,1449
32723,387
32724,483
32725,910
32726,227
32727,841
32728,1338
32729,361
32730,721
32731,1130
32732,422
32733,1393
32734,2314
32735,567
32736,567
32737,983
32738,251
32739,987
32740,1449
32741,387
32742,483
32743,910
32744,227
32745,841
32746,1338
32747,361
32748,721
32749,1130
32750,422
32751,1393
32752,2314
32753,567
32754,567
32755,983
32756,251
32757,987
32758,1449
32759,387
32760,483
32761,910
32762,227
32763,841
32764,1338
32765,361
32766,721
32767,1130
32768,422
32769,1393
32770,2314
32771,567
32772,567
32773,983
32774,251
32775,987
32776,1449
32777,387
32778,483
32779,910
32780,227
32781,841
32782,1338
32783,361
32784,721
32785,1130
32786,422
32787,1393
32788,2314
32789,567
32790,567
32791,983
32792,251
32793,987
32794,1449
32795,387
32796,483
32797,910
32798,227
32799,841
32800,1338
32801,361
32802,721
32803,1130
32804,422
32805,1393
32806,2314
32807,567
32808,567
32809,983
32810,251
32811,987
32812,1449
32813,387
32814,483
32815,910
32816,227
32817,841
32818,1338
32819,361
32820,721
32821,1130
32822,422
32823,1393
32824,2314
32825,567
32826,567
32827,983
32828,251
32829,987
32830,1449
32831,387
32832,483
32833,910
32834,227
32835,841
32836,1338
32837,361
32838,721
32839,1130
32840,422
32841,1393
32842,2314
32843,567
32844,567
32845,983
32846,251
32847,987
32848,1449
32849,387
32850,483
32851,910
32852,227
32853,841
32854,1338
32855,361
32856,721
32857,1130
32858,422
32859,1393
32860,2314
32861,567
32862,567
32863,983
32864,251
32865,987
32866,1449
32867,387
